,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.2407,8.2407,-0.0,1.0,8.2407,,-5.057563373582389e-14
eva,281.7644,281.7644,0.0,1.0,48.0588,1468.5302039736534,5.712295391073347e-13
ihx,8.8165,8.8165,-0.0,1.0,2.2444,143.1855340896828,-2.829637019914994e-13
exp,211.9154,211.9154,0.0,1.0,211.9154,,3.93344968231023e-15
cond,,,27.7866,,,1214.552371964548,4.292253872189285
tot,281.7644,253.9778,27.7866,0.9014,253.9778,,0.10940543132694222
