,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.6143,7.3477,1.2665,0.853,8.6143,,0.17237338171821182
eva,281.7644,220.7767,60.9877,0.7836,-0.0,1468.530203973413,0.27624162220804305
ihx,14.2267,7.5201,6.7066,0.5286,-0.0,160.4976872345648,0.8918163898781071
exp,191.6218,183.0497,8.5722,0.9553,183.0497,,0.046829789164608296
cond,,,29.796,,,1294.0948056327793,4.410036320939675
tot,281.7644,174.4354,107.329,0.6191,174.4354,,0.6152936212929969
