,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.5177,7.5177,0.0,1.0,7.5177,,2.2600831189895635e-13
eva,281.7644,219.9585,61.8059,0.7806,0.0,1468.5302039736703,0.2809886639397204
ihx,8.4867,8.4867,0.0,1.0,3.1011,164.5166934718256,9.861884120654177e-14
exp,224.3453,204.2229,20.1224,0.9103,204.2229,,0.09853141470604064
cond,,,0.0298,,,1268.7238742769014,0.004520810146637189
tot,281.7644,199.8063,81.9581,0.7091,199.8063,,0.4101874885283212
