,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.8825,7.5629,1.3196,0.8514,8.8825,,0.1744855151846182
eva,281.7644,220.1347,61.6297,0.7813,0.0,1468.530203973413,0.2799636389685051
ihx,12.0865,5.5359,6.5506,0.458,0.0,151.9015062564352,1.1832853510028691
exp,209.0291,189.9852,19.0439,0.9089,189.9852,,0.1002388225610258
cond,,,12.1179,,,1287.4275339999886,1.829665859788463
tot,281.7644,181.1027,100.6617,0.6427,181.1027,,0.5558267932144542
