,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.6872,7.3103,0.3768,0.951,7.6872,,0.05154583765802186
eva,281.7644,220.8926,60.8718,0.784,0.0,1468.5302039732478,0.2755719396796931
ihx,15.6936,8.4569,7.2366,0.5389,0.0,173.9916581821797,0.85570096505188
exp,190.9893,173.8583,17.131,0.9103,173.8583,,0.098534174043711
cond,,,29.977,,,1302.3590366243723,4.406361477879834
tot,281.7644,166.1712,115.5932,0.5898,166.1712,,0.6956274109555045
