,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.4858,8.4858,0.0,1.0,8.4858,,4.679306708474763e-14
eva,281.7644,281.7644,0.0,1.0,53.1583,1468.5302039740436,6.927871850288993e-13
ihx,4.2065,4.2065,0.0,1.0,1.5387,108.48079004998331,9.183001390310223e-14
exp,235.5206,235.5206,0.0,1.0,235.5206,,0.0
cond,,,0.0325,,,1186.7983673841914,0.0052775023800677445
tot,281.7644,281.7318,0.0325,0.9999,281.7318,,0.00011553425524437184
