,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,259.5583,259.5583,0.0,1.0,259.5583,,2.3637243120677627e-15
cond,244.228,244.228,0.0,1.0,30.5468,1049.791729188857,2.7362680146861173e-12
ihx,32.7532,32.7532,-0.0,1.0,8.2702,259.020662849579,-7.469426304423676e-14
val,7.0601,7.0601,-0.0,1.0,7.0601,,-6.438085620175116e-14
eva,,,0.0,,,836.1105330651933,2.7224160703553935e-09
tot,213.6812,213.6812,0.0,1.0,213.6812,,6.382364596480437e-11
