,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,282.4698,282.4698,0.0,1.0,282.4698,,8.739861679120984e-15
cond,254.1756,213.6812,40.4944,0.8407,0.0,1049.7917291886843,0.18950864421030386
ihx,47.2122,31.4623,15.7499,0.6664,0.0,304.034527757455,0.5005963938066309
val,12.5442,12.5442,-0.0,1.0,12.5442,,-6.438085620175115e-14
eva,,,0.0,,,779.8661925225265,2.722210012962023e-09
tot,269.9255,213.6812,56.2443,0.7916,269.9255,,0.26321614433187984
