,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,295.0401,265.3553,29.6848,0.8994,295.0401,,0.11186818278219492
cond,245.3119,245.3119,0.0,1.0,31.6307,1049.791729188742,2.164120564270113e-12
ihx,30.1483,19.1511,10.9972,0.6352,-0.0,232.9869970020985,0.5742339915765975
val,9.0462,9.0462,-0.0,1.0,9.0462,,-6.438085620175116e-14
eva,,,0.0,,,795.4285210455492,2.7224018595006783e-09
tot,254.3632,213.6812,40.682,0.8401,254.3632,,0.1903864859144216
