,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,286.3292,286.3292,0.0,1.0,286.3292,,4.256630546719581e-15
cond,244.7,244.7,0.0,1.0,31.0188,1049.791729188857,2.7320427582424155e-12
ihx,32.1165,18.9337,13.1828,0.5895,-0.0,258.40785412852733,0.6962588598366815
val,9.8649,9.8649,0.0,1.0,9.8649,,1.287617124035023e-13
eva,,,18.5815,,,804.3462443535925,3.926147481016635
tot,245.4455,213.6812,31.7643,0.8706,245.4455,,0.14865270928604774
