,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,274.4118,274.4118,0.0,1.0,274.4118,,0.0
cond,254.1756,213.6812,40.4944,0.8407,0.0,1049.791729188817,0.1895086442105228
ihx,45.147,45.147,-0.0,1.0,11.5206,304.6568927899971,-1.2834259027810372e-14
val,8.7156,8.7156,0.0,1.0,8.7156,,0.0
eva,,,0.0,,,795.6160992981559,2.7221851439662714e-09
tot,254.1756,213.6812,40.4944,0.8407,254.1756,,0.1895086442698587
