,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,316.1834,284.3713,31.8121,0.8994,316.1834,,0.11186818278218712
cond,249.9468,249.9468,0.0,1.0,36.2656,1049.791729188778,1.4651052924672752e-12
ihx,32.041,32.041,0.0,1.0,9.4769,264.593650607539,1.3362008739553065e-13
val,6.9278,6.9278,0.0,1.0,6.9278,,0.0
eva,,,18.0199,,,786.278531640713,4.039553792985664
tot,263.5132,213.6812,49.832,0.8109,263.5132,,0.2332072374416418
