,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,19.8345,19.8345,-0.0,1.0,19.8345,,-2.0333072641117062e-13
eva,737.5039,594.6182,142.8857,0.8063,-0.0,2958.0282092543275,0.24029818651691495
ihx,22.3294,9.5219,12.8076,0.4264,0.0,269.0260537945333,1.3450657566576867
exp,601.0739,601.0739,0.0,1.0,601.0739,,8.387011474330805e-15
cond,,,0.5713,,,2376.788829699253,0.07295870767080004
tot,737.5039,581.2394,156.2645,0.7881,581.2394,,0.2688470969213925
