,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,17.9039,16.5008,1.4031,0.9216,17.9039,,0.08503312121828166
eva,737.5039,586.156,151.3479,0.7948,0.0,2958.028209254544,0.2582042115021798
ihx,59.7346,36.0601,23.6745,0.6037,0.0,499.57878277647524,0.6565275826080554
exp,521.4697,477.4959,43.9738,0.9157,477.4959,,0.09209247829347195
cond,,,57.5125,,,2498.436152935438,6.841965520714723
tot,737.5039,459.5921,277.9118,0.6232,459.5921,,0.6046924424058061
