,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,21.1555,18.0158,3.1397,0.8516,21.1555,,0.17427369436139636
eva,737.5039,593.0477,144.4562,0.8041,-0.0,2958.028209254569,0.24358283681855364
ihx,43.458,23.6576,19.8005,0.5444,0.0,416.1081272360966,0.8369608257011532
exp,568.1459,518.9806,49.1653,0.9135,518.9806,,0.09473443080825784
cond,,,23.1172,,,2460.203174477604,2.8306060309330405
tot,737.5039,497.825,239.6789,0.675,497.825,,0.4814520119413132
