,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,22.5625,22.5625,0.0,1.0,22.5625,,4.077965278333242e-09
eva,737.5039,737.5039,0.0,1.0,141.0185,2958.0282092539937,3.06931381109219e-13
ihx,14.101,4.9225,9.1785,0.3491,0.0,183.69987153795904,1.8646189625805163
exp,609.2948,609.2948,0.0,1.0,609.2948,,8.719364487336301e-13
cond,,,0.5747,,,2230.2774891805307,0.07827451999062163
tot,737.5039,727.7507,9.7532,0.9868,727.7507,,0.013401813316245159
