,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,21.8265,21.8265,0.0,1.0,21.8265,,4.4398966680780476e-14
eva,737.5039,737.5039,0.0,1.0,134.0501,2958.0282092543275,2.559507421535676e-13
ihx,23.4196,10.3599,13.0597,0.4424,0.0,274.4502242632454,1.260596438946264
exp,611.6445,560.071,51.5734,0.9157,560.071,,0.09208376838829879
cond,,,0.5761,,,2285.733571785311,0.07655191044549525
tot,737.5039,672.2946,65.2093,0.9116,672.2946,,0.09699506475512638
