,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,21.7612,21.7612,0.0,1.0,21.7612,,4.335991934002035e-09
eva,737.5039,737.5039,-0.0,1.0,136.4687,2958.0282092548237,-4.811734279498021e-13
ihx,12.2541,12.2541,-0.0,1.0,3.9298,237.90443799694515,-2.7424876467548455e-12
exp,618.8451,618.8451,0.0,1.0,618.8451,,9.830543188293148e-13
cond,,,0.0216,,,2220.5459254025595,0.0029005487757629567
tot,737.5039,737.4823,0.0216,1.0,737.4823,,2.9309874112806392e-05
