,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,969.2453,969.2453,-0.0,1.0,969.2453,,-1.8893631574359885e-15
cond,856.744,856.744,-0.0,1.0,119.2401,2958.028209254544,-1.5720536922298552e-13
ihx,91.2227,56.1408,35.0819,0.6154,0.0,754.1294735163265,0.6248915918495428
val,28.7993,28.7993,-0.0,1.0,28.7993,,-2.5752342480700464e-13
eva,,,48.6201,,,2136.822271773046,3.418643833943406
tot,821.2059,737.5039,83.702,0.8981,821.2059,,0.11349368889920727
