,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,898.7015,898.7015,-0.0,1.0,898.7015,,-9.7942533730848e-16
cond,852.1222,737.5039,114.6183,0.8655,0.0,2958.0282092545467,0.1554137729428151
ihx,104.2917,104.2917,-0.0,1.0,23.5869,790.0318423327674,-4.197742835916026e-14
val,22.9924,22.9924,-0.0,1.0,22.9924,,-6.438085620175115e-14
eva,,,0.0,,,2105.906046324577,3.3779912200770923e-10
tot,852.1222,737.5039,114.6183,0.8655,852.1222,,0.15541377294906913
