,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,991.9976,895.5467,96.4509,0.9028,991.9976,,0.1077005820690246
cond,855.296,855.296,-0.0,1.0,117.7921,2958.02820925463,-3.793768518745847e-14
ihx,88.4203,88.4203,-0.0,1.0,20.0175,721.574258583961,-5.970610295304151e-14
val,20.2332,20.2332,-0.0,1.0,20.2332,,-1.287617124035023e-13
eva,,,0.0,,,2124.0734087587857,3.3654146136541385e-10
tot,833.9548,737.5039,96.4509,0.8843,833.9548,,0.13078019141840855
