,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,1009.4932,911.3412,98.152,0.9028,1009.4932,,0.10770058206901613
cond,855.8502,855.8502,0.0,1.0,118.3463,2958.0282092544994,6.950739094906432e-14
ihx,85.126,56.0706,29.0554,0.6587,0.0,673.4764104443708,0.5181928224685756
val,26.4356,26.4356,-0.0,1.0,26.4356,,-6.438085620175115e-14
eva,,,0.0,,,2093.3169416642577,3.381224189524801e-10
tot,864.7113,737.5039,127.2074,0.8529,864.7113,,0.17248365511700975
