,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,914.7219,914.7219,-0.0,1.0,914.7219,,-3.938036511665963e-15
cond,852.1222,737.5039,114.6183,0.8655,0.0,2958.028209254567,0.1554137729424275
ihx,99.6963,66.9677,32.7286,0.6717,0.0,738.6597736371833,0.48872307690697686
val,29.8711,29.8711,-0.0,1.0,29.8711,,-3.862851372105069e-13
eva,,,0.0,,,2073.1774050000627,3.3939784316316945e-10
tot,884.8508,737.5039,147.3469,0.8335,884.8508,,0.1997913570573777
