,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,16.7479,16.7479,-0.0,1.0,16.7479,,-1.862707257529729e-12
eva,606.7048,606.7048,-0.0,1.0,109.3472,2530.9042932093803,-1.2309412838975917e-14
ihx,15.3863,15.3863,0.0,1.0,4.1716,219.78639124646085,1.941513478747158e-12
exp,464.8435,464.8435,0.0,1.0,464.8435,,7.456857285627784e-15
cond,,,45.0903,,,1969.2898358623281,6.699883085421675
tot,606.7048,561.6145,45.0903,0.9257,561.6145,,0.08028692742031585
