,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,21.0576,17.9642,3.0933,0.8531,21.0576,,0.1721946878125458
eva,606.7048,606.7048,-0.0,1.0,123.4568,2530.9042932092207,-6.273555922762252e-13
ihx,8.479,2.2178,6.2612,0.2616,-0.0,112.25352348113645,2.8231556955904615
exp,494.4237,494.4237,0.0,1.0,494.4237,,1.0338978257734815e-12
cond,,,0.5272,,,1934.0813510753312,0.08287070459750369
tot,606.7048,596.8229,9.8818,0.9837,596.8229,,0.016557363482949058
