,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,17.3096,17.3096,0.0,1.0,17.3096,,4.1625779626477444e-13
eva,606.7048,606.7048,0.0,1.0,113.7648,2530.9042932090215,8.871266494303302e-14
ihx,11.6372,11.6372,-0.0,1.0,4.2834,211.532007193657,-2.876820740709016e-12
exp,505.9087,461.8336,44.075,0.9129,461.8336,,0.09543485433269885
cond,,,0.0575,,,1968.3320830257285,0.00873724686216093
tot,606.7048,562.5722,44.1325,0.9273,562.5722,,0.07844778952766682
