,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,15.454,14.6971,0.7569,0.951,15.454,,0.05150103121220994
eva,606.7048,486.5455,120.1592,0.8019,0.0,2530.9042932092134,0.24696402517055197
ihx,34.3432,19.5738,14.7694,0.5699,0.0,325.0030728468828,0.7545485006937317
exp,437.0421,398.9636,38.0785,0.9129,398.9636,,0.09544356252859171
cond,,,49.4311,,,2147.3946863958804,6.841717456048379
tot,606.7048,383.5096,223.1951,0.6321,383.5096,,0.581980596427343
