,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,17.2289,17.2289,-0.0,1.0,17.2289,,-8.450952639261817e-13
eva,606.7048,606.7048,0.0,1.0,111.5006,2530.9042932092134,2.966992956706301e-13
ihx,16.9316,8.3235,8.6082,0.4916,0.0,184.12777233258637,1.0342052921120604
exp,458.2647,458.2647,0.0,1.0,458.2647,,1.868947744257055e-15
cond,,,45.5602,,,1978.3679118847206,6.849500820186044
tot,606.7048,552.5364,54.1684,0.9107,552.5364,,0.09803585253125234
