,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,15.8388,15.8388,-0.0,1.0,15.8388,,-3.0617008889983057e-13
eva,606.7048,484.6276,122.0771,0.7988,0.0,2530.9042932090215,0.2518988664619288
ihx,10.4971,10.4971,-0.0,1.0,3.9047,204.49905088984727,-3.373269755615764e-13
exp,496.509,496.509,0.0,1.0,496.509,,7.103222336919581e-15
cond,,,0.0527,,,2046.3293884880993,0.007697048961794906
tot,606.7048,484.5749,122.1299,0.7987,484.5749,,0.2520350323780833
