,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,14.6364,14.6364,-0.0,1.0,14.6364,,-1.0070018422991227e-12
eva,606.7048,486.9945,119.7102,0.8027,0.0,2530.9042932092134,0.24581432162907807
ihx,23.4875,23.4875,0.0,1.0,6.7361,291.98981420398985,7.853168848589025e-13
exp,447.0013,447.0013,-0.0,1.0,447.0013,,-4.121613444026769e-15
cond,,,47.8936,,,2091.8033951249054,6.694505135849184
tot,606.7048,439.1009,167.6039,0.7237,439.1009,,0.38169782655667656
