,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,18.1806,15.4824,2.6982,0.8516,18.1806,,0.17427605401686433
eva,606.7048,486.9492,119.7556,0.8026,0.0,2530.9042932092134,0.2459303123000725
ihx,25.1225,12.4913,12.6313,0.4972,-0.0,271.52758175168793,1.0112087700476864
exp,469.8703,428.0112,41.8591,0.9109,428.0112,,0.09779906467938536
cond,,,19.93,,,2121.0736672587655,2.8304867836026943
tot,606.7048,409.8306,196.8741,0.6755,409.8306,,0.48037925451556934
