,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,822.4031,741.3824,81.0207,0.9015,822.4031,,0.10928328572338453
cond,705.1154,606.7048,98.4107,0.8604,-0.0,2530.9042932089615,0.1622051851801278
ihx,86.3633,86.3633,0.0,1.0,19.5782,654.418144650058,0.0
val,16.6888,16.6888,-0.0,1.0,16.6888,,-3.219042810087558e-13
eva,,,0.0,,,1744.7681779316392,3.3784530728553364e-10
tot,786.1361,606.7048,179.4314,0.7718,786.1361,,0.295747407328877
