,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,867.8944,782.3921,85.5024,0.9015,867.8944,,0.10928328572338174
cond,705.3413,705.3413,-0.0,1.0,98.6365,2530.9042932092134,-2.898931447323328e-13
ihx,77.6462,77.6462,0.0,1.0,20.6964,664.2481968914058,1.1442357558101363e-13
val,15.7609,15.7609,0.0,1.0,15.7609,,6.438085620175115e-14
eva,,,40.5935,,,1798.1036289212525,3.5230023084721744
tot,732.8007,606.7048,126.0959,0.8279,732.8007,,0.20783734824927072
