,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,740.4035,740.4035,0.0,1.0,740.4035,,0.0
cond,705.2183,705.2183,-0.0,1.0,98.5136,2530.9042932092134,-2.89943685076103e-13
ihx,80.1697,80.1697,0.0,1.0,18.1698,654.031386091968,9.957905656507716e-14
val,17.0155,17.0155,-0.0,1.0,17.0155,,-1.9314256860525346e-13
eva,,,0.0,,,1924.199536683075,3.3655567222012905e-10
tot,606.7048,606.7048,0.0,1.0,606.7048,,6.535795028730014e-12
