,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,755.4061,755.4061,0.0,1.0,755.4061,,2.15918695808727e-15
cond,706.4629,706.4629,0.0,1.0,99.7581,2530.9042932092802,1.1118014544353749e-13
ihx,77.2226,50.8649,26.3577,0.6587,0.0,610.9496193348284,0.5181903017590652
val,22.5855,22.5855,0.0,1.0,22.5855,,1.9314256860525348e-13
eva,,,0.0,,,1897.8418293489406,3.3801583754211606e-10
tot,633.0625,606.7048,26.3577,0.9584,633.0625,,0.04344404268294281
