,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,833.043,750.9741,82.0689,0.9015,833.043,,0.10928328572339145
cond,704.6464,704.6464,-0.0,1.0,97.9416,2530.9042932092134,-2.792150726782701e-13
ihx,73.9466,48.7071,25.2395,0.6587,0.0,585.0309959964092,0.5181907523708689
val,21.0882,21.0882,0.0,1.0,21.0882,,1.2876171240350232e-13
eva,,,0.0,,,1816.8910765082378,3.380620228199404e-10
tot,714.0132,606.7048,107.3085,0.8497,714.0132,,0.17687097228960127
