,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,787.8563,787.8563,-0.0,1.0,787.8563,,-2.8350153869001148e-15
cond,705.1154,606.7048,98.4107,0.8604,-0.0,2530.904293209274,0.16220518518044436
ihx,92.3546,92.3546,-0.0,1.0,24.2781,726.8364988180067,-8.365263626935771e-15
val,18.0676,18.0676,0.0,1.0,18.0676,,6.438085620175116e-14
eva,,,40.3952,,,1785.393665007886,3.493055548581445
tot,745.5106,606.7048,138.8059,0.8138,745.5106,,0.22878652291272902
