,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,10.4364,10.4364,-0.0,1.0,10.4364,,-1.2840590131681486e-12
eva,369.3732,369.3732,-0.0,1.0,78.6449,1682.2612707592675,-7.250779325348667e-14
ihx,3.8499,0.4646,3.3853,0.1207,0.0,46.44166678767799,7.286785907024887
exp,297.4639,270.1189,27.3449,0.9081,270.1189,,0.10123298129870195
cond,,,0.3156,,,1343.9339096814758,0.07125533102641413
tot,369.3732,338.3274,31.0458,0.9159,338.3274,,0.09176274292355904
