,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,10.2305,10.2305,0.0,1.0,10.2305,,2.4882244875616855e-13
eva,369.3732,369.3732,-0.0,1.0,80.5304,1682.2612707590242,-6.902184165483111e-14
ihx,0.632,0.632,-0.0,1.0,0.2541,33.937787279594836,-3.087869826139237e-11
exp,298.7852,298.7852,0.0,1.0,298.7852,,9.466433315153625e-15
cond,,,0.034,,,1312.922097530632,0.00774695092825084
tot,369.3732,369.3392,0.034,0.9999,369.3392,,9.214973683084502e-05
