,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.002,10.2386,1.7634,0.8531,12.002,,0.1722311607173645
eva,369.3732,369.3732,-0.0,1.0,80.4231,1682.2612707590242,-9.133193188669367e-14
ihx,0.6263,0.6263,-0.0,1.0,0.242,32.87198162763246,-2.168938006976767e-11
exp,298.9041,298.9041,0.0,1.0,298.9041,,0.0
cond,,,0.0426,,,1314.6941002794656,0.009700212535179276
tot,369.3732,367.5672,1.806,0.9951,367.5672,,0.004913489020500098
