,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.4991,9.4991,0.0,1.0,9.4991,,2.9111176689099123e-12
eva,369.3732,287.7025,81.6707,0.7789,0.0,1682.2612707591152,0.2838719831729386
ihx,1.5977,1.5977,-0.0,1.0,0.6259,60.93992981869453,-1.6551135494173307e-11
exp,296.5437,296.5437,0.0,1.0,296.5437,,2.0271882011980186e-15
cond,,,0.0319,,,1394.5906476997952,0.006832550323693454
tot,369.3732,287.6706,81.7026,0.7788,287.6706,,0.2840143487992802
