,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,10.3697,10.3697,0.0,1.0,10.3697,,5.228266261365074e-09
eva,369.3732,369.3732,0.0,1.0,83.7629,1682.261270758745,9.098333672690083e-13
ihx,2.4613,-0.0916,2.5528,-0.0372,0.0,13.414047240372405,-27.87767102901261
exp,293.1167,293.1167,0.0,1.0,293.1167,,8.646841974964235e-13
cond,,,0.3104,,,1315.751308205706,0.07159726862929716
tot,369.3732,366.51,2.8632,0.9922,366.51,,0.0078121892323685166
