,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,10.1636,10.1636,0.0,1.0,10.1636,,1.5132962111826335e-12
eva,369.3732,369.3732,-0.0,1.0,67.4381,1682.2612707592668,-3.862434371389547e-13
ihx,5.4686,5.4686,-0.0,1.0,1.3698,100.75071348252658,-7.151957594732963e-13
exp,279.3629,253.6819,25.681,0.9081,253.6819,,0.10123298129869046
cond,,,31.3661,,,1369.935145348621,6.6959991630196996
tot,369.3732,312.3261,57.0471,0.8456,312.3261,,0.18265229093605556
