,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.0689,10.2957,1.7732,0.8531,12.0689,,0.17223116071657532
eva,369.3732,369.3732,0.0,1.0,75.6388,1682.261270759031,2.161289991211241e-13
ihx,1.9974,1.9974,0.0,1.0,0.7447,66.57304657428907,2.457768856576745e-12
exp,303.2426,275.3664,27.8762,0.9081,275.3664,,0.10123298129869683
cond,,,0.0428,,,1342.580283805338,0.009540561052396868
tot,369.3732,339.681,29.6922,0.9196,339.681,,0.08741207757552928
