,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,10.2879,10.2879,-0.0,1.0,10.2879,,-1.740820547947579e-12
eva,369.3732,369.3732,-0.0,1.0,75.7365,1682.2612707589599,-7.250779325355417e-14
ihx,2.0001,2.0001,0.0,1.0,0.7647,67.61359668074948,1.1700358292240725e-11
exp,303.1256,275.2602,27.8654,0.9081,275.2602,,0.10123298129869439
cond,,,0.0342,,,1340.7877229105927,0.007632964183486024
tot,369.3732,341.4735,27.8997,0.9245,341.4735,,0.0817037221871615
