,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.1728,10.3849,1.7879,0.8531,12.1728,,0.17215999668521248
eva,369.3732,306.3583,63.0149,0.8294,0.0,1682.2612707592457,0.2056903038475963
ihx,7.8081,3.1682,4.64,0.4058,-0.0,87.68030183965266,1.4645716671861349
exp,278.9062,253.0039,25.9023,0.9071,253.0039,,0.10237902270251749
cond,,,33.197,,,1441.4301307436654,6.8505745891070395
tot,369.3732,240.8311,128.5421,0.652,240.8311,,0.5337435504089598
