,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,11.0636,9.4382,1.6255,0.8531,11.0636,,0.1722245372790392
eva,369.3732,293.2332,76.14,0.7939,0.0,1682.2612707592457,0.259656891264
ihx,8.1082,3.3605,4.7477,0.4145,0.0,91.4739617449906,1.4127826201498297
exp,264.751,252.5758,12.1752,0.954,252.5758,,0.048204105452818675
cond,,,33.1727,,,1440.7491267139003,6.845992584859722
tot,369.3732,241.5121,127.8611,0.6538,241.5121,,0.529418776006484
