,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.2219,9.2219,0.0,1.0,9.2219,,4.0730193175729905e-13
eva,369.3732,293.6253,75.7479,0.7949,0.0,1682.2612707592457,0.25797468820601094
ihx,5.2631,5.2631,0.0,1.0,1.3174,100.03565632885244,1.547406197342748e-12
exp,268.9911,268.9911,-0.0,1.0,268.9911,,-4.6545434140817835e-15
cond,,,32.5387,,,1421.1747088485617,6.692719558491171
tot,369.3732,261.0866,108.2866,0.7068,261.0866,,0.4147538082135918
