,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.6786,9.6786,0.0,1.0,9.6786,,2.9171088743226954e-12
eva,369.3732,285.5856,83.7876,0.7732,0.0,1682.2612707590542,0.29338891778274184
ihx,3.5332,0.2735,3.2597,0.0774,0.0,38.762836288951796,11.917557879177155
exp,291.687,291.687,0.0,1.0,291.687,,8.151068523944439e-15
cond,,,0.3175,,,1400.2528714597388,0.06877862771477083
tot,369.3732,282.0084,87.3648,0.7635,282.0084,,0.3097950580687246
