,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.1656,10.3782,1.7874,0.8531,12.1656,,0.17223116678064387
eva,369.3732,369.3732,-0.0,1.0,83.649,1682.261270759263,-1.1399061727833645e-12
ihx,2.4397,-0.0918,2.5315,-0.0376,0.0,12.30882303308097,-27.58064697556416
exp,293.2352,293.2352,0.0,1.0,293.2352,,1.3485172307634292e-12
cond,,,0.3358,,,1317.5427466287588,0.07740734140741523
tot,369.3732,364.7185,4.6547,0.9874,364.7185,,0.012762399761616219
