,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,242.673,218.587,24.0861,0.9007,242.673,,0.11018977519946287
cond,200.5042,200.5042,-0.0,1.0,24.7161,840.2116355578477,-8.708092975579945e-13
ihx,28.4014,18.4065,9.9949,0.6481,0.0,205.0765351702323,0.5430089444545
val,8.0879,8.0879,-0.0,1.0,8.0879,,-6.438085620175115e-14
eva,,,0.0,,,630.3426798448795,2.7224160703553935e-09
tot,209.869,175.788,34.0809,0.8376,209.869,,0.1938751547904953
