,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,227.0037,227.0037,0.0,1.0,227.0037,,0.0
cond,208.168,175.788,32.38,0.8445,0.0,840.211635557722,0.1841990311611874
ihx,42.6305,42.6305,-0.0,1.0,10.9569,267.5277610524266,-2.265308747637301e-14
val,7.8788,7.8788,-0.0,1.0,7.8788,,-3.2190428100875575e-13
eva,,,0.0,,,632.0436264983753,2.7222881726629566e-09
tot,208.168,175.788,32.38,0.8445,208.168,,0.18419903121932493
