,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,440.2737,394.2169,46.0568,0.8954,440.2737,,0.11683109779515308
cond,372.3673,372.3673,0.0,1.0,60.5539,1677.7263927672604,1.1169087026632338e-12
ihx,26.7943,15.3702,11.4241,0.5736,-0.0,264.6192182927923,0.7432602391307799
val,10.4254,10.4254,0.0,1.0,10.4254,,1.2876171240350232e-13
eva,,,0.0,,,1308.4320625711246,2.7223663323638903e-09
tot,369.2943,311.8135,57.4809,0.8443,369.2943,,0.18434377936272758
