,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,409.0378,409.0378,-0.0,1.0,409.0378,,-3.5074354069221938e-15
cond,381.5975,311.8135,69.7841,0.8171,0.0,1677.7263927664571,0.2238006640534205
ihx,37.7595,23.1587,14.6007,0.6133,0.0,322.3912759188786,0.6304644268225894
val,12.8395,12.8395,-0.0,1.0,12.8395,,-2.575234248070046e-13
eva,,,0.0,,,1281.5281271551294,2.722281067235599e-09
tot,396.1983,311.8135,84.3848,0.787,396.1983,,0.2706259287081345
