,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,470.4716,421.2558,49.2158,0.8954,470.4716,,0.11683109779515828
cond,374.8581,374.8581,0.0,1.0,63.0446,1677.7263927672604,1.1266622213290012e-12
ihx,29.1919,29.1919,-0.0,1.0,8.9989,319.6499803237569,-1.543804744081919e-14
val,8.1022,8.1022,0.0,1.0,8.1022,,1.9314256860525346e-13
eva,,,29.2966,,,1287.4005276561436,4.146615699972607
tot,390.3259,311.8135,78.5124,0.7989,390.3259,,0.2517928721602768
