,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,394.813,394.813,0.0,1.0,394.813,,6.264504167721407e-15
cond,372.0312,372.0312,0.0,1.0,60.2178,1677.7263927669073,1.0099331552884273e-12
ihx,27.7278,15.905,11.8228,0.5736,0.0,273.826355501715,0.743338143042817
val,10.9589,10.9589,0.0,1.0,10.9589,,1.9314256860525348e-13
eva,,,0.0,,,1354.0901244284482,2.7224693610605755e-09
tot,323.6363,311.8135,11.8228,0.9635,323.6363,,0.03791629018480711
