,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,507.2181,455.9578,51.2603,0.8989,507.2181,,0.11242329275812195
cond,432.6504,369.3732,63.2771,0.8537,0.0,1682.2612707592402,0.17130950897943473
ihx,59.9618,59.9618,-0.0,1.0,13.6311,452.31404968501516,-8.589576006475419e-15
val,9.6764,9.6764,-0.0,1.0,9.6764,,-6.438085620175115e-14
eva,,,0.0,,,1198.3506376950033,3.369180490153667e-10
tot,483.9106,369.3732,114.5374,0.7633,483.9106,,0.31008590479652226
