,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,447.0602,447.0602,0.0,1.0,447.0602,,6.086833022135716e-15
cond,425.1691,425.1691,-0.0,1.0,55.7958,1682.2612707592457,-6.947339255384715e-13
ihx,54.8174,54.8174,0.0,1.0,12.458,446.84498726026084,1.996584170966988e-14
val,9.4332,9.4332,-0.0,1.0,9.4332,,-1.287617124035023e-13
eva,,,0.0,,,1312.8880630201588,3.3663738463474147e-10
tot,369.3732,369.3732,0.0,1.0,369.3732,,6.911907402241325e-12
