,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,469.226,469.226,-0.0,1.0,469.226,,-9.207484446782876e-15
cond,432.6504,369.3732,63.2771,0.8537,0.0,1682.2612707591315,0.17130950897804337
ihx,66.9822,45.5514,21.4308,0.6801,0.0,473.0414331666684,0.47047533289023175
val,15.1448,15.1448,0.0,1.0,15.1448,,3.2190428100875575e-13
eva,,,0.0,,,1228.1801258213457,3.3941205401788466e-10
tot,454.0811,369.3732,84.7079,0.8135,454.0811,,0.22932886150787915
