,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,479.4309,479.4309,0.0,1.0,479.4309,,0.0
cond,425.9879,425.9879,-0.0,1.0,56.6147,1682.2612707592457,-6.843305289352328e-13
ihx,55.5379,55.5379,0.0,1.0,14.8325,474.77692916520516,1.054893165196863e-13
val,9.6194,9.6194,-0.0,1.0,9.6194,,-7.725702744210138e-13
eva,,,28.991,,,1283.8970901730006,3.520137666483162
tot,398.3642,369.3732,28.991,0.9272,398.3642,,0.07848694015292453
