,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,5.2414,5.2414,-0.0,1.0,5.2414,,-6.652697686043974e-14
eva,135.4145,99.3892,36.0253,0.734,-0.0,630.464492458014,0.3624671149268343
ihx,0.704,-0.0857,0.7897,-0.1217,0.0,-9.347927496771273,-9.218193546510884
exp,103.6768,103.6768,0.0,1.0,103.6768,,5.044906775088356e-15
cond,,,0.1641,,,532.0291140892743,0.06060154170960175
tot,135.4145,98.4354,36.9791,0.7269,98.4354,,0.3756687556625689
