,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,5.2753,5.2753,-0.0,1.0,5.2753,,-2.0965955776489974e-13
eva,135.4145,104.6596,30.7549,0.7729,0.0,630.4644924579287,0.2938567360158668
ihx,0.2666,0.2666,0.0,1.0,0.045,8.902830634456945,0.0
exp,97.5778,97.5778,0.0,1.0,97.5778,,3.778215291635359e-15
cond,,,12.312,,,538.1169378255113,4.3000932091782005
tot,135.4145,92.3476,43.0669,0.682,92.3476,,0.46635690585092415
