,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,6.8129,5.8134,0.9996,0.8533,6.8129,,0.1719415909737455
eva,135.4145,106.8752,28.5393,0.7892,-0.0,630.4644924578179,0.26703350279993066
ihx,0.8341,-0.1236,0.9577,-0.1482,0.0,-1.0278986896571733,-7.749855220634604
exp,99.0902,89.4717,9.6185,0.9029,89.4717,,0.10750279119040047
cond,,,12.6407,,,547.8057179355513,4.434919792472414
tot,135.4145,82.6588,52.7557,0.6104,82.6588,,0.6382347216744803
