,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,5.8372,5.3802,0.457,0.9217,5.8372,,0.08494203472987483
eva,135.4145,104.6129,30.8016,0.7725,-0.0,630.4644924578179,0.29443417089160145
ihx,1.2238,0.104,1.1198,0.085,0.0,7.969372984260761,10.76374409477654
exp,96.207,86.9559,9.2512,0.9038,86.9559,,0.10638905428592849
cond,,,12.6663,,,549.3458680712214,4.426236103602626
tot,135.4145,81.1186,54.2959,0.599,81.1186,,0.6693388910058224
